,date,numTweets,pandemic,dayOfWeek,score
1547,2018-03-28,15,0,Wednesday,-0.129574
1548,2018-03-29,11,0,Thursday,-0.03209935064935066
1549,2018-03-30,12,0,Friday,0.10258333333333332
1550,2018-03-31,23,0,Saturday,-0.14603152173913045
1551,2018-04-01,5,0,Sunday,0.004836666666666672
1552,2018-04-02,6,0,Monday,0.07012698412698413
1553,2018-04-03,9,0,Tuesday,0.11248981481481479
1554,2018-04-04,8,0,Wednesday,0.06746979166666667
1555,2018-04-05,11,0,Thursday,-0.0743419696969697
1556,2018-04-06,12,0,Friday,0.20764444444444444
1557,2018-04-07,6,0,Saturday,0.02921666666666667
1558,2018-04-08,3,0,Sunday,0.17768333333333333
1559,2018-04-09,10,0,Monday,0.1104025
1560,2018-04-10,8,0,Tuesday,-0.103321875
1561,2018-04-11,8,0,Wednesday,-0.024918749999999986
1562,2018-04-12,7,0,Thursday,0.15506142857142854
1563,2018-04-13,12,0,Friday,0.1260513888888889
1564,2018-04-14,7,0,Saturday,-0.0004357142857142853
1565,2018-04-15,12,0,Sunday,0.22465833333333332
1566,2018-04-16,18,0,Monday,0.1230276851851852
1567,2018-04-17,10,0,Tuesday,-0.059875833333333336
1568,2018-04-18,3,0,Wednesday,0.5760111111111111
1569,2018-04-19,12,0,Thursday,0.057539027777777786
1570,2018-04-20,17,0,Friday,0.02945450980392156
1571,2018-04-21,13,0,Saturday,0.09362538461538462
1572,2018-04-22,10,0,Sunday,-0.028285000000000005
1573,2018-04-23,12,0,Monday,-0.017995416666666663
1574,2018-04-24,5,0,Tuesday,-0.045655
1575,2018-04-25,7,0,Wednesday,0.2241904761904762
1576,2018-04-26,5,0,Thursday,0.014273333333333336
1577,2018-04-27,4,0,Friday,0.18672499999999997
1578,2018-04-28,4,0,Saturday,0.04979583333333333
1579,2018-04-29,7,0,Sunday,0.14503095238095237
1580,2018-04-30,15,0,Monday,0.06636611111111111
1581,2018-05-01,13,0,Tuesday,-0.023013589743589743
1582,2018-05-02,8,0,Wednesday,-0.07769375
1583,2018-05-03,15,0,Thursday,0.18377722222222223
1584,2018-05-04,20,0,Friday,0.08284583333333333
1585,2018-05-05,6,0,Saturday,0.08763333333333334
1586,2018-05-06,6,0,Sunday,0.19353333333333333
1587,2018-05-07,9,0,Monday,0.0705666666666667
1588,2018-05-08,16,0,Tuesday,0.11983697916666666
1589,2018-05-09,9,0,Wednesday,0.013470158730158733
1590,2018-05-10,29,0,Thursday,0.1156867816091954
1591,2018-05-11,14,0,Friday,0.016973214285714296
1592,2018-05-12,2,0,Saturday,0.0
1593,2018-05-13,11,0,Sunday,0.16108484848484844
1594,2018-05-14,8,0,Monday,0.1088125
1595,2018-05-15,8,0,Tuesday,0.12275708333333332
1596,2018-05-16,8,0,Wednesday,0.09513687500000001
1597,2018-05-17,8,0,Thursday,0.39490833333333336
1598,2018-05-18,7,0,Friday,0.1256
1599,2018-05-19,2,0,Saturday,0.150525
1600,2018-05-20,3,0,Sunday,0.0541
1601,2018-05-21,2,0,Monday,0.0362875
1602,2018-05-22,11,0,Tuesday,0.01778939393939395
1603,2018-05-23,5,0,Wednesday,0.19718466666666665
1604,2018-05-24,3,0,Thursday,-0.21935833333333332
1605,2018-05-25,5,0,Friday,0.04116333333333333
1606,2018-05-26,8,0,Saturday,0.25107999999999997
1607,2018-05-27,8,0,Sunday,0.2161645833333333
1608,2018-05-28,6,0,Monday,-0.10240277777777777
1609,2018-05-29,6,0,Tuesday,0.17784999999999998
1610,2018-05-30,8,0,Wednesday,-0.013369791666666658
1611,2018-05-31,6,0,Thursday,0.07247888888888888
1612,2018-06-01,20,0,Friday,0.012668750000000012
1613,2018-06-02,7,0,Saturday,0.005409523809523808
1614,2018-06-03,5,0,Sunday,0.11081600000000003
1615,2018-06-04,5,0,Monday,0.41208
1616,2018-06-05,2,0,Tuesday,-0.15611999999999998
1617,2018-06-06,4,0,Wednesday,0.09711666666666666
1618,2018-06-07,9,0,Thursday,0.08377962962962963
1619,2018-06-08,4,0,Friday,0.29623333333333335
1620,2018-06-09,3,0,Saturday,0.0968
1621,2018-06-10,4,0,Sunday,0.05170833333333333
1622,2018-06-11,4,0,Monday,-0.01720625
1623,2018-06-12,9,0,Tuesday,-0.008544444444444445
1624,2018-06-13,4,0,Wednesday,-0.09680000000000001
1625,2018-06-14,12,0,Thursday,-0.02999930555555555
1626,2018-06-15,6,0,Friday,0.10124583333333333
1627,2018-06-16,3,0,Saturday,0.0042777777777777875
1628,2018-06-17,4,0,Sunday,0.141475
1629,2018-06-18,28,0,Monday,-0.02986170918367345
1630,2018-06-19,8,0,Tuesday,-0.13056250000000003
1631,2018-06-20,8,0,Wednesday,0.19051458333333332
1632,2018-06-21,10,0,Thursday,-0.08033333333333334
1633,2018-06-22,12,0,Friday,0.06308749999999999
1634,2018-06-23,7,0,Saturday,-0.12860595238095238
1635,2018-06-24,4,0,Sunday,0.26340833333333336
1636,2018-06-25,8,0,Monday,0.23122187500000002
1637,2018-06-26,7,0,Tuesday,-0.021049285714285708
1638,2018-06-27,6,0,Wednesday,0.12978611111111113
1639,2018-06-28,13,0,Thursday,0.10010782051282054
1640,2018-06-29,8,0,Friday,0.33070125
1641,2018-06-30,12,0,Saturday,0.14617833333333335
1642,2018-07-01,7,0,Sunday,-0.011340952380952372
1643,2018-07-02,12,0,Monday,0.10842083333333334
1644,2018-07-03,4,0,Tuesday,0.17853750000000002
1645,2018-07-04,13,0,Wednesday,0.09502051282051281
1646,2018-07-05,9,0,Thursday,0.22204814814814813
1647,2018-07-06,12,0,Friday,0.09592500000000002
1648,2018-07-07,3,0,Saturday,0.033335555555555556
1649,2018-07-08,5,0,Sunday,0.27598
1650,2018-07-09,9,0,Monday,0.09655740740740741
1651,2018-07-10,17,0,Tuesday,0.14072117647058824
1652,2018-07-11,10,0,Wednesday,0.16093499999999997
1653,2018-07-12,8,0,Thursday,0.21510208333333336
1654,2018-07-13,6,0,Friday,-0.13582333333333332
1655,2018-07-14,11,0,Saturday,0.016228787878787895
1656,2018-07-15,9,0,Sunday,0.13571388888888888
1657,2018-07-16,6,0,Monday,0.10518650793650798
1658,2018-07-17,7,0,Tuesday,0.15399761904761908
1659,2018-07-18,7,0,Wednesday,-0.09525238095238095
1660,2018-07-19,14,0,Thursday,0.07897802721088436
1661,2018-07-20,1,0,Friday,-0.1779
1662,2018-07-21,7,0,Saturday,0.16034761904761904
1663,2018-07-22,6,0,Sunday,0.06333333333333334
1664,2018-07-23,4,0,Monday,0.1760125
1665,2018-07-24,7,0,Tuesday,-0.018821428571428593
1666,2018-07-25,2,0,Wednesday,0.11383333333333334
1667,2018-07-26,9,0,Thursday,0.14344976190476189
1668,2018-07-27,3,0,Friday,-0.06476666666666668
1669,2018-07-28,3,0,Saturday,0.05491111111111111
1670,2018-07-29,2,0,Sunday,-0.18655
1671,2018-07-30,9,0,Monday,0.07703537037037037
1672,2018-07-31,21,0,Tuesday,0.12027095238095238
1673,2018-08-01,14,0,Wednesday,0.22890761904761905
1674,2018-08-02,7,0,Thursday,0.26641190476190474
1675,2018-08-03,4,0,Friday,0.2804
1676,2018-08-04,3,0,Saturday,-0.20098888888888888
1677,2018-08-05,1,0,Sunday,0.28595
1678,2018-08-06,6,0,Monday,0.23652916666666668
1679,2018-08-07,10,0,Tuesday,0.04280333333333334
1680,2018-08-08,14,0,Wednesday,-0.05522519841269842
1681,2018-08-09,12,0,Thursday,-0.09729236111111111
1682,2018-08-10,7,0,Friday,0.23846547619047617
1683,2018-08-11,5,0,Saturday,0.27344999999999997
1684,2018-08-12,2,0,Sunday,-0.10733571428571428
1685,2018-08-13,4,0,Monday,-0.16166666666666668
1686,2018-08-14,9,0,Tuesday,0.09618981481481483
1687,2018-08-15,12,0,Wednesday,-0.014866111111111108
1688,2018-08-16,14,0,Thursday,0.12153988095238095
1689,2018-08-17,10,0,Friday,0.14623166666666668
1690,2018-08-18,4,0,Saturday,-0.08343333333333335
1691,2018-08-19,3,0,Sunday,0.654
1692,2018-08-20,2,0,Monday,-0.10419
1693,2018-08-21,8,0,Tuesday,0.092459375
1694,2018-08-22,6,0,Wednesday,-0.20764027777777774
1695,2018-08-23,6,0,Thursday,0.3200138888888889
1696,2018-08-24,6,0,Friday,-0.2964388888888889
1697,2018-08-25,4,0,Saturday,0.00548333333333334
1698,2018-08-26,4,0,Sunday,0.076425
1699,2018-08-27,14,0,Monday,0.03846095238095239
1700,2018-08-28,6,0,Tuesday,-0.03787222222222223
1701,2018-08-29,14,0,Wednesday,0.05145702380952379
1702,2018-08-30,13,0,Thursday,0.15683076923076925
1703,2018-08-31,13,0,Friday,0.02338974358974359
1704,2018-09-01,5,0,Saturday,0.01647666666666666
1705,2018-09-02,8,0,Sunday,-0.13097625000000002
1706,2018-09-03,2,0,Monday,0.01905
1707,2018-09-04,13,0,Tuesday,0.20892884615384616
1708,2018-09-05,8,0,Wednesday,-0.07759791666666667
1709,2018-09-06,13,0,Thursday,-0.033066666666666675
1710,2018-09-07,2,0,Friday,0.1292
1711,2018-09-08,5,0,Saturday,0.12209666666666667
1712,2018-09-09,4,0,Sunday,-0.005181249999999998
1713,2018-09-10,7,0,Monday,0.12227142857142857
1714,2018-09-11,4,0,Tuesday,-0.07119999999999999
1715,2018-09-12,8,0,Wednesday,-0.04205625
1716,2018-09-13,3,0,Thursday,-0.11028888888888888
1717,2018-09-14,6,0,Friday,0.0866722222222222
1718,2018-09-15,5,0,Saturday,0.25861999999999996
1719,2018-09-16,6,0,Sunday,0.02285833333333333
1720,2018-09-17,9,0,Monday,-0.003414814814814815
1721,2018-09-18,7,0,Tuesday,0.07441309523809525
1722,2018-09-19,5,0,Wednesday,0.11190466666666668
1723,2018-09-20,10,0,Thursday,0.18764
1724,2018-09-21,7,0,Friday,0.05112993197278911
1725,2018-09-22,2,0,Saturday,0.105375
1726,2018-09-23,11,0,Sunday,0.2795393939393939
1727,2018-09-24,7,0,Monday,0.12796011904761906
1728,2018-09-25,15,0,Tuesday,0.11023399999999998
1729,2018-09-26,7,0,Wednesday,0.11740714285714285
1730,2018-09-27,11,0,Thursday,-0.054065151515151504
1731,2018-09-28,8,0,Friday,-0.0027637499999999945
1732,2018-09-29,7,0,Saturday,0.2117452380952381
1733,2018-09-30,11,0,Sunday,0.09237272727272727
1734,2018-10-01,8,0,Monday,0.013788541666666689
1735,2018-10-02,9,0,Tuesday,0.073225
1736,2018-10-03,10,0,Wednesday,-0.041613666666666674
1737,2018-10-04,5,0,Thursday,0.0009699999999999931
1738,2018-10-05,7,0,Friday,0.20930714285714289
1739,2018-10-06,5,0,Saturday,0.21896333333333332
1740,2018-10-07,4,0,Sunday,-0.015502083333333333
1741,2018-10-08,3,0,Monday,0.1468
1742,2018-10-09,23,0,Tuesday,-0.07261014492753624
1743,2018-10-10,12,0,Wednesday,-0.021199722222222227
1744,2018-10-11,13,0,Thursday,-0.053908974358974356
1745,2018-10-12,18,0,Friday,0.057144351851851835
1746,2018-10-13,3,0,Saturday,0.46715555555555555
1747,2018-10-14,3,0,Sunday,0.1794
1748,2018-10-15,10,0,Monday,0.10502999999999998
1749,2018-10-16,10,0,Tuesday,-0.024004499999999995
1750,2018-10-17,15,0,Wednesday,0.0523261111111111
1751,2018-10-18,26,0,Thursday,0.00875384615384616
1752,2018-10-19,20,0,Friday,-0.01910500000000001
1753,2018-10-20,13,0,Saturday,0.15279692307692308
1754,2018-10-21,14,0,Sunday,0.07855833333333335
1755,2018-10-22,18,0,Monday,0.08665777777777778
1756,2018-10-23,29,0,Tuesday,0.10365747126436779
1757,2018-10-24,12,0,Wednesday,0.024153333333333343
1758,2018-10-25,13,0,Thursday,0.09143141025641024
1759,2018-10-26,6,0,Friday,0.06353194444444445
1760,2018-10-27,14,0,Saturday,-0.031295238095238084
1761,2018-10-28,2,0,Sunday,0.38585
1762,2018-10-29,4,0,Monday,0.23212916666666666
1763,2018-10-30,9,0,Tuesday,-0.05999074074074073
1764,2018-10-31,13,0,Wednesday,0.03204615384615384
1765,2018-11-01,14,0,Thursday,-0.03221309523809524
1766,2018-11-02,7,0,Friday,0.1787797619047619
1767,2018-11-03,5,0,Saturday,0.005188333333333317
1768,2018-11-04,6,0,Sunday,0.024880555555555545
1769,2018-11-05,17,0,Monday,0.12818529411764706
1770,2018-11-06,9,0,Tuesday,0.04387777777777778
1771,2018-11-07,21,0,Wednesday,-0.028404920634920627
1772,2018-11-08,17,0,Thursday,-0.04462549019607843
1773,2018-11-09,18,0,Friday,0.04616653439153438
1774,2018-11-10,19,0,Saturday,0.2645276315789474
1775,2018-11-11,6,0,Sunday,-0.07851388888888888
1776,2018-11-12,14,0,Monday,0.05292321428571428
1777,2018-11-13,17,0,Tuesday,0.09706078431372547
1778,2018-11-14,17,0,Wednesday,0.14669431372549022
1779,2018-11-15,10,0,Thursday,-0.08580416666666667
1780,2018-11-16,6,0,Friday,0.023716666666666664
1781,2018-11-17,5,0,Saturday,0.06110666666666666
1782,2018-11-18,6,0,Sunday,-0.10136666666666666
1783,2018-11-19,11,0,Monday,0.11509848484848485
1784,2018-11-20,16,0,Tuesday,-0.052453125
1785,2018-11-21,21,0,Wednesday,0.12722079365079364
1786,2018-11-22,33,0,Thursday,0.010228434343434352
1787,2018-11-23,11,0,Friday,-0.020396969696969705
1788,2018-11-24,13,0,Saturday,0.09213076923076922
1789,2018-11-25,9,0,Sunday,0.034567592592592594
1790,2018-11-26,12,0,Monday,0.22551944444444447
1791,2018-11-27,10,0,Tuesday,-0.06736916666666667
1792,2018-11-28,21,0,Wednesday,0.021915079365079353
1793,2018-11-29,18,0,Thursday,0.12180611111111111
1794,2018-11-30,16,0,Friday,-0.14017833333333335
1795,2018-12-01,5,0,Saturday,0.20837
1796,2018-12-02,7,0,Sunday,-0.10545714285714285
1797,2018-12-03,14,0,Monday,-0.0008047619047618915
1798,2018-12-04,21,0,Tuesday,0.08185111111111112
1799,2018-12-05,13,0,Wednesday,-0.06304166666666666
1800,2018-12-06,13,0,Thursday,0.033940641025641025
1801,2018-12-07,26,0,Friday,0.003718397435897435
1802,2018-12-08,6,0,Saturday,-0.09601666666666668
1803,2018-12-09,9,0,Sunday,0.034974074074074074
1804,2018-12-10,10,0,Monday,0.017062499999999987
1805,2018-12-11,17,0,Tuesday,0.005692156862745098
1806,2018-12-12,15,0,Wednesday,-0.0020825793650793584
1807,2018-12-13,17,0,Thursday,0.03135245098039215
1808,2018-12-14,15,0,Friday,0.08562488888888889
1809,2018-12-15,1,0,Saturday,0.68965
1810,2018-12-16,10,0,Sunday,0.09307119047619047
1811,2018-12-17,11,0,Monday,0.08811515151515156
1812,2018-12-18,11,0,Tuesday,-0.1194433333333333
1813,2018-12-19,10,0,Wednesday,0.03217166666666666
1814,2018-12-20,12,0,Thursday,0.21095
1815,2018-12-21,6,0,Friday,0.003202222222222222
1816,2018-12-22,2,0,Saturday,-0.11437083333333332
1817,2018-12-23,5,0,Sunday,0.25260333333333335
1818,2018-12-24,6,0,Monday,0.14237388888888888
1819,2018-12-25,4,0,Tuesday,0.48858750000000006
1820,2018-12-26,2,0,Wednesday,0.0
1821,2018-12-27,4,0,Thursday,0.15028333333333335
1822,2018-12-28,5,0,Friday,-0.18366666666666667
1823,2018-12-29,4,0,Saturday,0.07870625
1824,2018-12-30,4,0,Sunday,0.04672291666666667
1825,2018-12-31,13,0,Monday,0.377474358974359
1826,2019-01-01,4,0,Tuesday,0.06765000000000002
1827,2019-01-02,7,0,Wednesday,0.21921785714285713
1828,2019-01-03,6,0,Thursday,-0.07797777777777777
1829,2019-01-04,13,0,Friday,0.15154102564102565
1830,2019-01-05,4,0,Saturday,0.012318750000000007
1831,2019-01-06,3,0,Sunday,0.344625
1832,2019-01-07,8,0,Monday,0.029026666666666666
1833,2019-01-08,12,0,Tuesday,0.03187638888888889
1834,2019-01-09,13,0,Wednesday,-0.03047551282051282
1835,2019-01-10,16,0,Thursday,-0.03466302083333333
1836,2019-01-11,8,0,Friday,0.028608333333333326
1837,2019-01-12,6,0,Saturday,0.042525
1838,2019-01-13,11,0,Sunday,0.19777575757575755
1839,2019-01-14,10,0,Monday,0.20795833333333333
1840,2019-01-15,15,0,Tuesday,-0.05424111111111111
1841,2019-01-16,9,0,Wednesday,0.011087037037037038
1842,2019-01-17,12,0,Thursday,0.1337030555555556
1843,2019-01-18,8,0,Friday,0.13855625
1844,2019-01-19,6,0,Saturday,0.23711666666666667
1845,2019-01-20,3,0,Sunday,0.18648611111111113
1846,2019-01-21,20,0,Monday,-0.06996666666666666
1847,2019-01-22,14,0,Tuesday,0.1108742857142857
1848,2019-01-23,17,0,Wednesday,0.015046372549019605
1849,2019-01-24,44,0,Thursday,0.017340946969696968
1850,2019-01-25,14,0,Friday,0.15298095238095238
1851,2019-01-26,4,0,Saturday,0.1890925
1852,2019-01-27,5,0,Sunday,0.03114333333333334
1853,2019-01-28,24,0,Monday,0.05616840277777777
1854,2019-01-29,29,0,Tuesday,-0.01801229885057471
1855,2019-01-30,28,0,Wednesday,0.10442232142857143
1856,2019-01-31,40,0,Thursday,-0.015392416666666658
1857,2019-02-01,18,0,Friday,0.1172409722222222
1858,2019-02-02,3,0,Saturday,-0.38385
1859,2019-02-03,6,0,Sunday,0.030458333333333337
1860,2019-02-04,8,0,Monday,-0.0011749999999999955
1861,2019-02-05,15,0,Tuesday,0.1812022222222222
1862,2019-02-06,7,0,Wednesday,0.10247857142857142
1863,2019-02-07,16,0,Thursday,0.06994166666666667
1864,2019-02-08,10,0,Friday,0.053502666666666664
1865,2019-02-09,8,0,Saturday,0.14264374999999999
1866,2019-02-10,7,0,Sunday,0.1894583333333333
1867,2019-02-11,7,0,Monday,0.24624642857142856
1868,2019-02-12,21,0,Tuesday,0.0342861111111111
1869,2019-02-13,12,0,Wednesday,0.07408
1870,2019-02-14,14,0,Thursday,0.21757190476190474
1871,2019-02-15,4,0,Friday,0.27692
1872,2019-02-16,3,0,Saturday,0.11239722222222222
1873,2019-02-17,4,0,Sunday,0.050089999999999996
1874,2019-02-18,5,0,Monday,-0.007076666666666653
1875,2019-02-19,12,0,Tuesday,-0.03552916666666667
1876,2019-02-20,10,0,Wednesday,-0.005783333333333332
1877,2019-02-21,22,0,Thursday,-0.0700606818181818
1878,2019-02-22,26,0,Friday,0.04344166666666667
1879,2019-02-23,5,0,Saturday,-0.01702
1880,2019-02-24,9,0,Sunday,0.045511111111111086
1881,2019-02-25,10,0,Monday,0.09110000000000003
1882,2019-02-26,10,0,Tuesday,0.13543833333333333
1883,2019-02-27,17,0,Wednesday,-0.07157401960784313
1884,2019-02-28,24,0,Thursday,-0.14325368055555557
1885,2019-03-01,12,0,Friday,-0.05484166666666666
1886,2019-03-02,10,0,Saturday,0.36478333333333335
1887,2019-03-03,5,0,Sunday,-0.036504999999999996
1888,2019-03-04,14,0,Monday,0.055985714285714284
1889,2019-03-05,15,0,Tuesday,0.13517133333333337
1890,2019-03-06,10,0,Wednesday,0.17331833333333335
1891,2019-03-07,3,0,Thursday,-0.013049999999999987
1892,2019-03-08,8,0,Friday,0.05405625
1893,2019-03-09,3,0,Saturday,0.24551666666666663
1894,2019-03-10,0,0,Sunday,0.0
1895,2019-03-11,4,0,Monday,0.30201875
1896,2019-03-12,11,0,Tuesday,0.1035014393939394
1897,2019-03-13,5,0,Wednesday,0.23866666666666664
1898,2019-03-14,7,0,Thursday,0.054099999999999995
1899,2019-03-15,12,0,Friday,0.09789780303030303
1900,2019-03-16,4,0,Saturday,0.18893999999999997
1901,2019-03-17,6,0,Sunday,0.18269166666666667
1902,2019-03-18,5,0,Monday,0.10536400000000001
1903,2019-03-19,14,0,Tuesday,0.06864226190476187
1904,2019-03-20,8,0,Wednesday,0.0789618371212121
1905,2019-03-21,15,0,Thursday,0.09095755555555556
1906,2019-03-22,6,0,Friday,-0.03210944444444445
1907,2019-03-23,2,0,Saturday,-0.20155
1908,2019-03-24,2,0,Sunday,0.23835
1909,2019-03-25,4,0,Monday,-0.004025000000000001
1910,2019-03-26,13,0,Tuesday,0.0858974358974359
1911,2019-03-27,13,0,Wednesday,0.09433205128205127
1912,2019-03-28,5,0,Thursday,0.15300399999999997
1913,2019-03-29,11,0,Friday,0.11450984848484849
1914,2019-03-30,7,0,Saturday,0.09906547619047619
1915,2019-03-31,5,0,Sunday,0.26702857142857145
1916,2019-04-01,9,0,Monday,0.15368055555555554
1917,2019-04-02,14,0,Tuesday,0.22541190476190479
1918,2019-04-03,9,0,Wednesday,-0.04977407407407407
1919,2019-04-04,8,0,Thursday,0.08534791666666666
1920,2019-04-05,8,0,Friday,0.23615
1921,2019-04-06,4,0,Saturday,-0.24436666666666668
1922,2019-04-07,6,0,Sunday,-0.00892083333333333
1923,2019-04-08,10,0,Monday,0.08955583333333333
1924,2019-04-09,13,0,Tuesday,0.00215320512820513
1925,2019-04-10,29,0,Wednesday,0.05628152709359606
1926,2019-04-11,16,0,Thursday,0.05502916666666667
1927,2019-04-12,5,0,Friday,0.138235
1928,2019-04-13,5,0,Saturday,0.06767000000000001
1929,2019-04-14,5,0,Sunday,0.03178
1930,2019-04-15,9,0,Monday,0.11342129629629628
1931,2019-04-16,16,0,Tuesday,0.13168958333333333
1932,2019-04-17,10,0,Wednesday,0.00794116666666666
1933,2019-04-18,11,0,Thursday,0.0258219696969697
1934,2019-04-19,3,0,Friday,0.25198333333333334
1935,2019-04-20,5,0,Saturday,0.06571
1936,2019-04-21,3,0,Sunday,-0.00618055555555556
1937,2019-04-22,3,0,Monday,0.12726666666666667
1938,2019-04-23,5,0,Tuesday,0.10898
1939,2019-04-24,7,0,Wednesday,0.3106880952380952
1940,2019-04-25,7,0,Thursday,0.08068761904761902
1941,2019-04-26,7,0,Friday,0.08574642857142857
1942,2019-04-27,6,0,Saturday,0.273975
1943,2019-04-28,4,0,Sunday,0.12275416666666666
1944,2019-04-29,7,0,Monday,0.1939190476190476
1945,2019-04-30,6,0,Tuesday,0.2734958333333333
1946,2019-05-01,5,0,Wednesday,0.07975333333333331
1947,2019-05-02,8,0,Thursday,0.12593333333333334
1948,2019-05-03,5,0,Friday,0.13803
1949,2019-05-04,20,0,Saturday,0.1156215
1950,2019-05-05,4,0,Sunday,0.415275
1951,2019-05-06,6,0,Monday,0.16565833333333335
1952,2019-05-07,9,0,Tuesday,0.06973148148148149
1953,2019-05-08,9,0,Wednesday,0.08147777777777779
1954,2019-05-09,12,0,Thursday,0.0058659722222222195
1955,2019-05-10,12,0,Friday,-0.14274902777777776
1956,2019-05-11,8,0,Saturday,0.234575
1957,2019-05-12,4,0,Sunday,0.21306250000000002
1958,2019-05-13,4,0,Monday,-0.038275
1959,2019-05-14,4,0,Tuesday,0.0671375
1960,2019-05-15,7,0,Wednesday,0.3782047619047619
1961,2019-05-16,9,0,Thursday,0.0769648148148148
1962,2019-05-17,10,0,Friday,0.021452000000000013
1963,2019-05-18,8,0,Saturday,0.10164625
1964,2019-05-19,4,0,Sunday,0.15724583333333333
1965,2019-05-20,1,0,Monday,0.028599999999999997
1966,2019-05-21,9,0,Tuesday,-0.06285092592592594
1967,2019-05-22,4,0,Wednesday,0.262025
1968,2019-05-23,9,0,Thursday,-0.1000952380952381
1969,2019-05-24,8,0,Friday,0.07645133928571429
1970,2019-05-25,4,0,Saturday,0.01157500000000003
1971,2019-05-26,6,0,Sunday,0.1901922222222222
1972,2019-05-27,9,0,Monday,-0.16432888888888889
1973,2019-05-28,2,0,Tuesday,-0.12055
1974,2019-05-29,5,0,Wednesday,-0.059203333333333344
1975,2019-05-30,11,0,Thursday,0.03243409090909091
1976,2019-05-31,5,0,Friday,0.2733
1977,2019-06-01,4,0,Saturday,0.027820833333333336
1978,2019-06-02,3,0,Sunday,-0.0007499999999999729
1979,2019-06-03,11,0,Monday,-0.02761363636363637
1980,2019-06-04,8,0,Tuesday,-0.03408854166666666
1981,2019-06-05,18,0,Wednesday,0.014951851851851848
1982,2019-06-06,8,0,Thursday,0.26601458333333333
1983,2019-06-07,7,0,Friday,0.0013214285714285806
1984,2019-06-08,8,0,Saturday,-0.006590624999999996
1985,2019-06-09,5,0,Sunday,-0.05541
1986,2019-06-10,5,0,Monday,0.008721333333333327
1987,2019-06-11,8,0,Tuesday,0.023935446428571424
1988,2019-06-12,16,0,Wednesday,0.06762812500000001
1989,2019-06-13,6,0,Thursday,0.06674722222222222
1990,2019-06-14,7,0,Friday,0.0629004761904762
1991,2019-06-15,3,0,Saturday,-0.005716666666666666
1992,2019-06-16,1,0,Sunday,-0.31245
1993,2019-06-17,13,0,Monday,0.1472703846153846
1994,2019-06-18,6,0,Tuesday,0.014937499999999998
1995,2019-06-19,8,0,Wednesday,-0.13864166666666666
1996,2019-06-20,10,0,Thursday,0.1894833333333333
1997,2019-06-21,6,0,Friday,0.13365694444444445
1998,2019-06-22,4,0,Saturday,0.07174583333333334
1999,2019-06-23,1,0,Sunday,0.3182
2000,2019-06-24,8,0,Monday,0.020385416666666677
2001,2019-06-25,9,0,Tuesday,0.15681111111111112
2002,2019-06-26,8,0,Wednesday,0.071825
2003,2019-06-27,8,0,Thursday,-0.05278541666666667
2004,2019-06-28,5,0,Friday,0.30816333333333334
2005,2019-06-29,3,0,Saturday,0.07351666666666667
2006,2019-06-30,3,0,Sunday,-0.1943222222222222
2007,2019-07-01,4,0,Monday,0.23442500000000002
2008,2019-07-02,7,0,Tuesday,-0.06626547619047618
2009,2019-07-03,9,0,Wednesday,0.07382407407407407
2010,2019-07-04,10,0,Thursday,0.025553909090909092
2011,2019-07-05,3,0,Friday,0.4535
2012,2019-07-06,11,0,Saturday,0.13059015151515155
2013,2019-07-07,2,0,Sunday,0.07455
2014,2019-07-08,6,0,Monday,-0.13673333333333335
2015,2019-07-09,10,0,Tuesday,0.07424500000000002
2016,2019-07-10,7,0,Wednesday,0.11028428571428571
2017,2019-07-11,6,0,Thursday,0.017370833333333325
2018,2019-07-12,4,0,Friday,0.01519166666666667
2019,2019-07-13,10,0,Saturday,0.026252666666666667
2020,2019-07-14,0,0,Sunday,0.0
2021,2019-07-15,13,0,Monday,0.16182628205128205
2022,2019-07-16,9,0,Tuesday,0.07978703703703705
2023,2019-07-17,11,0,Wednesday,0.023484393939393944
2024,2019-07-18,16,0,Thursday,0.021527187500000017
2025,2019-07-19,9,0,Friday,-0.0632611111111111
2026,2019-07-20,4,0,Saturday,0.22440416666666668
2027,2019-07-21,1,0,Sunday,0.0
2028,2019-07-22,10,0,Monday,-0.0006783333333333308
2029,2019-07-23,4,0,Tuesday,0.08198333333333334
2030,2019-07-24,8,0,Wednesday,0.023510416666666666
2031,2019-07-25,6,0,Thursday,0.278175
2032,2019-07-26,9,0,Friday,-0.14548518518518516
2033,2019-07-27,5,0,Saturday,0.094828
2034,2019-07-28,2,0,Sunday,-0.04223333333333332
2035,2019-07-29,5,0,Monday,0.37243666666666664
2036,2019-07-30,3,0,Tuesday,-0.012888888888888889
2037,2019-07-31,1,0,Wednesday,-0.255
2038,2019-08-01,7,0,Thursday,0.08123452380952381
2039,2019-08-02,3,0,Friday,0.17328333333333334
2040,2019-08-03,7,0,Saturday,0.2905238095238096
2041,2019-08-04,2,0,Sunday,0.7019500000000001
2042,2019-08-05,2,0,Monday,0.00847500000000001
2043,2019-08-06,12,0,Tuesday,-0.02633222222222221
2044,2019-08-07,3,0,Wednesday,-0.14783333333333332
2045,2019-08-08,7,0,Thursday,0.04707142857142858
2046,2019-08-09,3,0,Friday,0.09408666666666667
2047,2019-08-10,2,0,Saturday,0.15258333333333335
2048,2019-08-11,3,0,Sunday,-0.21133888888888888
2049,2019-08-12,3,0,Monday,0.0
2050,2019-08-13,9,0,Tuesday,0.05532592592592592
2051,2019-08-14,7,0,Wednesday,0.0032607142857142717
